"probe_id","gene_symbol"
"8168264","NLGN3"
"8168274","GJB1"
"8168280","NONO"
"8168291","ITGB1BP2"
"8168303","TAF1"
"8168316","OGT"
"8168345","GCNA"
"8168357","RPS26"
"8168359","NHSL2"
"8168362","NHSL2"
"8168366","PIN4"
"8168375","DMRTC1B"
"8168387","FAM226B"
"8168391","FAM226B"
"8168393","PABPC1L2B"
"8168395","CDX4"
"8168399","CHIC1"
"8168412","JPX"
"8168416","ATP5MK"
"8168420","ZCCHC13"
"8168424","SLC16A2"
"8168438","UPRT"
"8168447","PBDC1"
"8168458","MAGEE1"
"8168463","FGF16"
"8168470","COX7B"
"8168472","ATP7A"
"8168500","PGK1"
"8168517","LPAR4"
"8168524","P2RY10"
"8168531","GPR174"
"8168534","TBX22"
"8168546","TENT5D"
"8168557","SH3BGRL"
"8168567","POU3F4"
"8168569","CYLC1"
"8168578","UBE2DNL"
"8168580","APOOL"
"8168589","ZNF711"
"8168604","DACH2"
"8168622","KLHL4"
"8168638","CPXCR1"
"8168646","TGIF2LX"
"8168650","PABPC5"
"8168657","PCDH11X"
"8168678","FAM133A"
"8168691","DIAPH2"
"8168723","RPA4"
"8168733","ERVFC1"
"8168737","TNMD"
"8168749","SRPX2"
"8168762","CSTF2"
"8168781","ARL13A"
"8168790","TMEM35A"
"8168794","CENPI"
"8168817","DRP2"
"8168843","RPL36A"
"8168852","HNRNPH2"
"8168855","ARMCX4"
"8168868","ARMCX1"
"8168873","ARMCX6"
"8168875","ARMCX3"
"8168892","TCEAL2"
"8168900","TCP11X2"
"8168940","NXF4"
"8168958","ARMCX5"
"8168968","GPRASP1"
"8168976","GPRASP2"
"8168984","GPRASP3"
"8169006","RAB40AL"
"8169009","BEX4"
"8169015","TCEAL7"
"8169022","TCEAL9"
"8169028","BEX3"
"8169035","TCEAL4"
"8169044","TCEAL3"
"8169049","TCEAL1"
"8169056","TMEM31"
"8169061","PLP1"
"8169073","TMSB15B"
"8169080","H2BW2"
"8169083","ZCCHC18"
"8169085","FAM199X"
"8169094","IL1RAPL2"
"8169115","NRK"
"8169145","PWWP3B"
"8169158","RADX"
"8169174","RNF128"
"8169186","TBC1D8B"
"8169210","CLDN2"
"8169221","DNAAF6"
"8169235","FRMPD3"
"8169240","PRPS1"
"8169249","MID2"
"8169263","VSIG1"
"8169272","ATG4A"
"8169294","COL4A5"
"8169352","NXT2"
"8169365","TMEM164"
"8169378","RTL9"
"8169385","CRIPTO3"
"8169389","PAK3"
"8169412","ALG13"
"8169419","ALG13"
"8169432","RTL4"
"8169447","HTR2C"
"8169459","SNORA35"
"8169463","RBMXL3"
"8169467","LUZP4"
"8169473","PLS3"
"8169492","AGTR2"
"8169504","SLC6A14"
"8169519","WDR44"
"8169541","DOCK11"
"8169580","IL13RA1"
"8169598","ZCCHC12"
"8169603","LONRF3"
"8169617","PGRMC1"
"8169624","SLC25A43"
"8169640","SLC25A5"
"8169645","UBE2A"
"8169657","SOWAHD"
"8169659","NDUFA1"
"8169665","AKAP14"
"8169676","RHOXF2"
"8169683","ZBTB33"
"8169687","ATP1B4"
"8169701","MCTS1"
"8169711","GLUD2"
"8169717","GRIA3"
"8169740","H3-3A"
"8169742","XIAP"
"8169750","STAG2"
"8169792","SH2D1A"
"8169808","PRR32"
"8169811","OCRL"
"8169836","XPNPEP2"
"8169859","SASH3"
"8169868","UTP14A"
"8169882","BCORL1"
"8169898","RAB33A"
"8169904","SLC25A14"
"8169920","RBMX2"
"8169928","DENND10P1"
"8169931","ARHGAP36"
"8169947","OR13H1"
"8169949","STK26"
"8169969","PHF6"
"8169984","HPRT1"
"8169995","PABIR3"
"8170007","SMIM10"
"8170009","RTL8C"
"8170013","SMIM10L2B-AS1"
"8170015","ZNF449"
"8170027","INTS6L"
"8170052","CT45A1"
"8170060","CT45A1"
"8170068","CT45A5"
"8170076","SAGE1"
"8170097","SLC9A6"
"8170119","FHL1"
"8170135","ADGRG4"
"8170159","BRS3"
"8170166","HTATSF1"
"8170179","VGLL1"
"8170187","CD40LG"
"8170200","ZIC3"
"8170215","F9"
"8170237","HAPSTR2"
"8170241","SPANXB1"
"8170244","SPANXB1"
"8170247","SPANXA2-OT1"
"8170249","SPANXA1"
"8170257","LOC645188"
"8170260","MAGEC3"
"8170273","MAGEC1"
"8170282","SPANXN4"
"8170298","UBE2NL"
"8170302","SPANXN1"
"8170307","SLITRK2"
"8170319","SLITRK2"
"8170326","FMR1"
"8170353","FMR1NB"
"8170360","FTH1"
"8170364","AFF2"
"8170390","IDS"
"8170393","EOLA1"
"8170400","EOLA2"
"8170402","HSFX2"
"8170407","MAGEA9B"
"8170412","MAGEA8"
"8170420","MAMLD1"
"8170428","MTM1"
"8170443","MTMR1"
"8170468","HMGB3"
"8170476","GPR50"
"8170479","VMA21"
"8170488","PASD1"
"8170507","PRRG3"
"8170513","FATE1"
"8170520","CNGA2"
"8170531","MAGEA4"
"8170538","GABRQ"
"8170553","MAGEA6"
"8170562","MAGEA2"
"8170576","CSAG1"
"8170580","CSAG3"
"8170590","NSDHL"
"8170602","ZNF185"
"8170622","PNMA3"
"8170630","PNMA6A"
"8170635","ZNF275"
"8170644","ZFP92"
"8170648","BGN"
"8170662","SLC6A8"
"8170671","ATP2B3"
"8170695","DUSP9"
"8170704","ABCD1"
"8170716","PLXNB3"
"8170753","SRPK3"
"8170775","SSR4"
"8170786","L1CAM-AS1"
"8170794","AVPR2"
"8170803","TMEM187"
"8170811","OPN1LW"
"8170816","OPN1MW"
"8170825","OPN1MW"
"8170834","TKTL1"
"8170850","EMD"
"8170859","RPL10"
"8170863","SNORA70"
"8170865","TAFAZZIN"
"8170882","ATP6AP1"
"8170891","GDI1"
"8170906","FAM50A"
"8170921","PLXNA3"
"8170955","IKBKG"
"8170963","FAM223B"
"8170965","CTAG1B"
"8170971","DKC1"
"8170990","SNORA36A"
"8170992","DKC1"
"8170994","H2AB1"
"8170998","F8A2"
"8171001","FUNDC2"
"8171006","BRCC3"
"8171013","VBP1"
"8171026","H2AB1"
"8171029","F8A2"
"8171032","TMLHE-AS1"
"8171034","SPRY3"
"8171041","VAMP7"
"8171052","IL9R"
"8171066","WASHC1"
"8171079","GTPBP6"
"8171087","PPP2R3B"
"8171105","CRLF2"
"8171111","SLC25A6"
"8171119","ASMTL"
"8171136","P2RY8"
"8171139","ZBED1"
"8171148","ARSD"
"8171161","ARSL"
"8171172","MXRA5"
"8171182","PRKX"
"8171205","NLGN4X"
"8171216","VCX3B"
"8171222","PUDP"
"8171229","PNPLA4"
"8171240","VCX3B"
"8171248","ANOS1"
"8171260","FAM9A"
"8171271","FAM9B"
"8171284","GPR143"
"8171297","MID1"
"8171313","ARHGAP6"
"8171338","FAM9C"
"8171348","ATXN3L"
"8171352","TRAPPC2"
"8171359","GPM6B"
"8171373","GEMIN8"
"8171381","FANCB"
"8171392","ASB9"
"8171403","ASB11"
"8171418","PIGA"
"8171427","VEGFD"
"8171435","PIR"
"8171449","ACE2"
"8171472","CLTRN"
"8171481","AP1S2"
"8171493","CTPS2"
"8171516","RBBP7"
"8171539","RAI2"
"8171545","BEND2"
"8171561","SCML2"
"8171579","RS1"
"8171587","PHKA2"
"8171624","ADGRG2"
"8171653","MAP3K15"
"8171684","SH3KBP1"
"8171708","BCLAF3"
"8171725","MAP7D2"
"8171747","EIF1AX"
"8171758","SCARNA9L"
"8171760","SCARNA9L"
"8171762","RPS6KA3"
"8171786","KLHL34"
"8171791","SMPX"
"8171802","ACOT9"
"8171823","APOO"
"8171834","RPL9"
"8171837","KLHL15"
"8171844","SUPT20HL1"
"8171848","PCYT1B"
"8171867","ARX"
"8171883","PPP4R3C"
"8171885","DCAF8L1"
"8171892","NR0B1"
"8171896","TASL"
"8171901","TAB3"
"8171917","FTHL17"
"8171921","DMD"
"8172017","FAM47A"
"8172022","TMEM47"
"8172030","FTHL18P"
"8172035","DYNLT3"
"8172043","SRPX"
"8172056","RPGR"
"8172088","BCOR"
"8172110","CXorf38"
"8172119","MED14"
"8172154","RPS2"
"8172158","CASK"
"8172197","PPP1R2C"
"8172204","MAOB"
"8172220","NDP"
"8172225","EFHC2"
"8172244","FUNDC1"
"8172254","DIPK2B"
"8172266","MIR221"
"8172268","MIR222"
"8172274","ZNF674"
"8172280","SLC9A7"
"8172296","NDUFB11"
"8172307","ZNF41"
"8172317","SYN1"
"8172333","CFP"
"8172345","ELK1"
"8172358","UXT"
"8172369","ZNF182"
"8172379","ZNF630"
"8172387","SSX5"
"8172399","SSX9P"
"8172406","SSX3"
"8172415","SSX4B"
"8172425","SLC38A5"
"8172447","PCSK1N"
"8172453","TIMM17B"
"8172460","SLC35A2"
"8172471","PIM2"
"8172478","OTUD5"
"8172493","KCND1"
"8172504","GRIPAP1"
"8172520","TFE3"
"8172531","PRAF2"
"8172538","WDR45"
"8172548","GPKOW"
"8172561","PRICKLE3"
"8172573","SYP"
"8172580","CACNA1F"
"8172631","FOXP3"
"8172647","PAGE1"
"8172654","USP27X-DT"
"8172660","AKAP4"
"8172670","DGKK"
"8172698","SHROOM4"
"8172708","NUDT11"
"8172719","LOC401589"
"8172722","MAGED4"
"8172739","XAGE1A"
"8172749","XAGE2"
"8172757","XAGE1A"
"8172766","XAGE1A"
"8172781","SSX7"
"8172787","SSX4B"
"8172800","SPANXN5"
"8172806","XAGE3"
"8172813","FAM156B"
"8172827","KDM5C"
"8172858","IQSEC2"
"8172876","SMC1A"
"8172905","HSD17B10"
"8172914","HUWE1"
"8173005","MIR98"
"8173007","MIRLET7F2"
"8173009","PHF8"
"8173041","FAM120C"
"8173059","WNK3"
"8173086","FGD1"
"8173106","ITIH6"
"8173120","PFKFB1"
"8173135","ALAS2"
"8173148","VCF2"
"8173168","PAGE3"
"8173174","USP51"
"8173176","XAGE-4"
"8173179","UQCRBP1"
"8173181","SPIN3"
"8173189","SPIN2B"
"8173198","SPIN2A"
"8173201","ZXDA"
"8173208","SPIN4"
"8173217","ARHGEF9"
"8173232","AMER1"
"8173238","ASB12"
"8173245","MTMR8"
"8173261","ZC4H2"
"8173269","LAS1L"
"8173287","VSIG4"
"8173299","EDA2R"
"8173310","OPHN1"
"8173340","PJA1"
"8173349","AWAT2"
"8173366","P2RY4"
"8173373","PDZD11"
"8173381","TEX11"
"8173414","SLC7A3"
"8173430","SNX12"
"8173437","CXorf65"
"8173444","IL2RG"
"8173457","ZMYM3"
"8173486","INGX"
"8173493","CXCR3"
"8173503","RTL5"
"8173506","ERCC6L"
"8173513","RPS4X"
"8173524","CITED1"
"8173531","HDAC8"
"8173551","PHKA1"
"8173583","DMRTC1B"
"8173596","PABPC1L2A"
"8173600","NAP1L2"
"8173613","RLIM"
"8173615","RLIM"
"8173621","NEXMIF"
"8173629","ABCB7"
"8173647","ZDHHC15"
"8173665","MAGEE2"
"8173673","ATRX"
"8173713","MAGT1"
"8173729","PGAM4"
"8173732","TAF9B"
"8173745","CYSLTR1"
"8173752","RTL3"
"8173755","ITM2A"
"8173766","BRWD3"
"8173812","HMGN5"
"8173825","RPS6KA6"
"8173848","HDX"
"8173862","SATL1"
"8173869","POF1B"
"8173892","CHM"
"8173912","RPSAP15"
"8173917","NAP1L3"
"8173930","DIAPH2-AS1"
"8173933","PCDH19"
"8173941","TSPAN6"
"8173955","SYTL4"
"8173979","NOX1"
"8173999","XKRX"
"8174005","TRMT2B"
"8174026","YWHAQP8"
"8174029","TAF7L"
"8174047","TIMM8A"
"8174051","BTK"
"8174076","GLA"
"8174086","ARMCX6"
"8174092","ARMCX2"
"8174103","GK"
"8174105","NXF5"
"8174119","ZMAT1"
"8174134","TCEAL6"
"8174141","BEX5"
"8174149","NXF2B"
"8174189","TMSB15A"
"8174201","BEX1"
"8174207","NXF3"
"8174228","TCEAL8"
"8174235","TCEAL5"
"8174239","BEX2"
"8174246","RAB40A"
"8174253","MORF4L2"
"8174263","GLRA4"
"8174271","RAB9B"
"8174283","H2BW1"
"8174288","SLC25A53"
"8174291","ESX1"
"8174297","TEX13A"
"8174304","SERPINA7"
"8174313","MORC4"
"8174317","RIPPLY1"
"8174322","MORC4"
"8174338","MORC4"
"8174340","RBM41"
"8174351","NUP62CL"
"8174361","TSC22D3"
"8174375","TEX13B"
"8174379","PSMD10"
"8174389","COL4A6"
"8174444","IRS4"
"8174448","GUCY2F"
"8174469","KCNE5"
"8174474","ACSL4"
"8174496","AMMECR1"
"8174507","SNORD96B"
"8174509","GNG5"
"8174513","CHRDL1"
"8174527","CAPN6"
"8174543","DCX"
"8174556","TRPC5"
"8174568","LHFPL1"
"8174576","AMOT"
"8174598","IL13RA2"
"8174610","LRCH2"
"8174636","SUMO2"
"8174642","DANT2"
"8174648","CT83"
"8174654","KLHL13"
"8174670","KIAA1210"
"8174675","SLC25A5-AS1"
"8174677","STEEP1"
"8174684","NKRF"
"8174692","SEPTIN6"
"8174710","RPL39"
"8174715","SNORA69"
"8174717","UPF3B"
"8174731","RNF113A"
"8174737","NKAP"
"8174750","RHOXF2"
"8174755","RHOXF1"
"8174761","NKAPP1"
"8174767","TMEM255A"
"8174779","LAMP2"
"8174794","CUL4B"
"8174820","C1GALT1C1"
"8174831","CT47B1"
"8174837","CT47A10"
"8174841","CT47A10"
"8174845","CT47A10"
"8174849","CT47A10"
"8174853","CT47A10"
"8174862","CT47A10"
"8174867","CT47A10"
"8174872","CT47A10"
"8174876","CT47A10"
"8174882","CT47A10"
"8174893","THOC2"
"8174937","TENM1"
"8174968","DCAF12L2"
"8174972","DCAF12L1"
"8174979","ACTRT1"
"8174985","SMARCA1"
"8175016","APLN"
"8175023","ZDHHC9"
"8175039","ELF4"
"8175052","AIFM1"
"8175076","ZNF280C"
"8175098","GPR119"
"8175102","ENOX2"
"8175121","IGSF1"
"8175155","FRMD7"
"8175169","RAP2C"
"8175177","MBNL3"
"8175195","HS6ST2"
"8175206","USP26"
"8175209","TFDP3"
"8175217","GPC4"
"8175234","GPC3"
"8175248","MIR92A2"
"8175250","MIR19B2"
"8175252","MIR106A"
"8175256","MIR503HG"
"8175261","MIR503"
"8175263","PLAC1"
"8175269","PABIR2"
"8175288","MOSPD1"
"8175299","RTL8B"
"8175302","RTL8A"
"8175311","CT55"
"8175317","SMIM10L2B-AS1"
"8175319","ZNF75D"
"8175336","CT45A1"
"8175344","CT45A1"
"8175353","CT45A1"
"8175360","MMGT1"
"8175369","MAP7D3"
"8175393","ARHGEF6"
"8175420","RBMX"
"8175432","SNORD61"
"8175434","GPR101"
"8175442","FGF13"
"8175444","FGF13"
"8175455","MIR504"
"8175457","MCF2"
"8175492","ATP11C"
"8175524","CXorf66"
"8175528","SOX3"
"8175531","CDR1"
"8175537","SPANXA2-OT1"
"8175539","LDOC1"
"8175543","SPANXA1"
"8175550","SPANXA1"
"8175558","SPANXC"
"8175562","MAGEC2"
"8175572","SPANXN3"
"8175574","SLITRK4"
"8175578","SPANXN2"
"8175585","ANKRD11"
"8175587","MIR509-1"
"8175593","IDS"
"8175609","EOLA1-DT"
"8175611","MAGEA9B"
"8175616","HSFX2"
"8175621","TMEM185A"
"8175629","MAGEA11"
"8175638","EOLA2"
"8175642","EOLA2"
"8175647","CD99L2"
"8175666","GABRE"
"8175683","MIR224"
"8175685","MAGEA5P"
"8175690","MAGEA10"
"8175696","GABRA3"
"8175706","MIR105-1"
"8175708","MIR105-1"
"8175710","CSAG3"
"8175724","MAGEA12"
"8175732","MAGEA2"
"8175747","MAGEA2"
"8175755","CETN2"
"8175763","PNMA5"
"8175768","PNMA6A"
"8175775","MAGEA1"
"8175782","HAUS7"
"8175802","TREX2"
"8175808","TREX2"
"8175811","CCNQ"
"8175815","PNCK"
"8175835","BCAP31"
"8175844","IDH3G"
"8175860","PDZD4"
"8175871","L1CAM"
"8175900","ARHGAP4"
"8175924","NAA10"
"8175933","RENBP"
"8175947","HCFC1"
"8175977","IRAK1"
"8175998","MECP2"
"8176006","TEX28"
"8176012","TEX28"
"8176018","TEX28"
"8176026","FLNA"
"8176076","DNASE1L1"
"8176091","ATP6AP1-DT"
"8176093","LAGE3"
"8176098","UBL4A"
"8176109","SLC10A3"
"8176117","FAM3A"
"8176133","G6PD"
"8176149","CTAG1B"
"8176155","FAM223A"
"8176159","CTAG2"
"8176163","GAB3"
"8176174","MPP1"
"8176191","HMGN1"
"8176193","F8"
"8176219","CMC4"
"8176230","RAB39B"
"8176234","CLIC2"
"8176243","TMLHE-AS1"
"8176245","F8A2"
"8176249","H2AB1"
"8176255","TMLHE"
"8176263","TAF9B"
"8176276","ATRX"
"8176282","PGAM4"
"8176286","PLCXD1"
"8176297","SHOX"
"8176306","CSF2RA"
"8176323","IL3RA"
"8176336","ASMTL-AS1"
"8176342","ASMT"
"8176360","CD99"
"8176375","RPS4Y1"
"8176384","ZFY"
"8176397","TGIF2LX"
"8176400","PCDH11X"
"8176419","TSPY2"
"8176429","TTTY1"
"8176435","TTTY7"
"8176442","TBL1Y"
"8176460","PRKY"
"8176471","TTTY12"
"8176484","TSPY4"
"8176494","TSPY4"
"8176508","TSPY4"
"8176517","TSPY4"
"8176524","TSPY4"
"8176532","TSPY4"
"8176544","TSPY4"
"8176553","TTTY8"
"8176558","TTTY2"
"8176572","DUX4"
"8176578","USP9Y"
"8176624","DDX3Y"
"8176644","TMSB4Y"
"8176650","VCX3B"
"8176655","NLGN4Y"
"8176671","CDY2A"
"8176675","XKRYP7"
"8176681","HSFY2"
"8176692","TTTY9A"
"8176698","TXLNGY"
"8176709","TXLNGY"
"8176719","EIF1AY"
"8176730","RPS4Y2"
"8176742","RBMY1J"
"8176753","RBMY1B"
"8176766","RBMY1B"
"8176782","TTTY6"
"8176789","RBMY1B"
"8176806","PRY"
"8176815","RBMY1B"
"8176821","BPY2B"
"8176832","DAZ2"
"8176865","PCMTD2"
"8176867","BPY2B"
"8176878","DAZ2"
"8176910","GOLGA2P2Y"
"8176923","CSPG4P1Y"
"8176926","CDY1B"
"8176935","PRY"
"8176941","RBMY1B"
"8176955","SPRY3"
"8176962","VAMP7"
"8176972","IL9R"
"8176986","PPP2R3B"
"8177003","SLC25A6"
"8177011","ASMTL"
"8177026","P2RY8"
"8177029","ZBED1"
"8177038","SRY"
"8177048","TTTY8"
"8177053","TTTY2"
"8177061","AMELY"
"8177072","RFTN1"
"8177085","TTTY11"
"8177096","RBMY1B"
"8177101","TTTY7"
"8177108","TTTY1"
"8177120","TEKT4P2"
"8177130","SLC9B1"
"8177137","UTY"
"8177169","VCX3B"
"8177180","XKRYP7"
"8177186","CDY2A"
"8177195","TTTY9A"
"8177201","HSFY2"
"8177214","TTTY14"
"8177217","TTTY14"
"8177222","CD24"
"8177229","BCORP1"
"8177232","KDM5D"
"8177261","TTTY10"
"8177269","ERVH-6"
"8177273","PRORY"
"8177277","RBMY1B"
"8177282","TTTY13"
"8177290","RBMY1B"
"8177303","RBMY1B"
"8177323","PRY"
"8177331","RBMY1B"
"8177344","TTTY5"
"8177347","TTTY6"
"8177354","DAZ2"
"8177393","RBMY1B"
"8177395","PRY"
"8177405","CDY1B"
"8177410","CSPG4P1Y"
"8177413","GOLGA2P2Y"
"8177426","DAZ2"
"8177449","BPY2B"
"8177460","PCMTD2"
"8177462","CDK7"
"8177478","RAD17"
"8177498","MARVELD2"
"8177507","GTF2H2C_2"
"8177527","NAIP"
"8177544","GUSBP1"
"8177554","PMCHL2"
"8177560","BDP1"
"8177601","MCCC2"
"8177620","CARTPT"
"8177628","CCDC125"
"8177635","AK6"
"8177647","SMN2"
"8177658","SERF1B"
"8177669","GUSBP1"
"8177674","GTF2H2C_2"
"8177694","OR2J3"
"8177696","OR2J3"
"8177698","OR14J1"
"8177700","OR12D2"
"8177704","OR10C1"
"8177706","OR2H2"
"8177709","MOG"
"8177717","HLA-F"
"8177725","HLA-F"
"8177732","HLA-F"
"8177740","HCG9"
"8177744","PPP1R11"
"8177750","TRIM40"
"8177760","TRIM15"
"8177770","TRIM39-RPP21"
"8177782","TRIM39-RPP21"
"8177788","HLA-F"
"8177797","ABCF1"
"8177824","MRPS18B"
"8177834","ATAT1"
"8177851","C6orf136"
"8177858","TUBB"
"8177867","DDR1"
"8177885","GTF2H4"
"8177901","VARS2"
"8177931","MUC21"
"8177938","PSORS1C1"
"8177947","TCF19"
"8177951","HCG27"
"8177955","MICA"
"8177964","MCCD1"
"8177967","NFKBIL1"
"8177976","LTA"
"8177983","TNF"
"8177988","LST1"
"8177996","AIF1"
"8178011","PRRC2A"
"8178043","APOM"
"8178050","CSNK2B"
"8178059","LY6G5B"
"8178063","LY6G6F"
"8178070","LY6G6D"
"8178074","MPIG6B"
"8178080","SAPCD1"
"8178086","HSPA1A"
"8178090","SNHG32"
"8178095","C2"
"8178115","CFB"
"8178136","SKIC2"
"8178164","WHR1"
"8178177","CYP21A2"
"8178188","RNF5"
"8178193","HLA-DRA"
"8178199","HLA-DQA2"
"8178205","HLA-DQA2"
"8178211","PSMB9"
"8178220","HLA-DPB1"
"8178225","SLC39A7"
"8178234","HSD17B8"
"8178244","RING1"
"8178253","RPS18"
"8178264","B3GALT4"
"8178270","PFDN6"
"8178275","ZNF311"
"8178283","OR2W1"
"8178285","OR2B3"
"8178287","OR5V1"
"8178289","OR12D3"
"8178291","OR11A1"
"8178293","MAS1L"
"8178295","UBD"
"8178298","GABBR1"
"8178322","SUMO2"
"8178324","POLR1HASP"
"8178326","RNF39"
"8178330","TRIM31"
"8178338","TRIM10"
"8178346","GNL1"
"8178358","PPP1R10"
"8178377","DHX16"
"8178399","NRM"
"8178404","MDC1"
"8178419","FLOT1"
"8178435","IER3"
"8178439","C6orf15"
"8178442","CDSN"
"8178445","PSORS1C2"
"8178448","CCHCR1"
"8178470","POU5F1"
"8178476","DDX39B"
"8178489","HLA-F"
"8178498","HLA-F"
"8178508","ATP6V1G2"
"8178512","LTB"
"8178517","NCR3"
"8178526","BAG6"
"8178552","C6orf47"
"8178554","LY6G5C"
"8178561","ABHD16A"
"8178582","LY6G6E"
"8178586","LY6G6C"
"8178590","DDAH2"
"8178598","CLIC1"
"8178609","VARS1"
"8178641","LSM2"
"8178650","HSPA1L"
"8178653","NEU1"
"8178676","NEU1"
"8178683","ZBTB12"
"8178686","NELFE"
"8178699","DXO"
"8178712","TNXB"
"8178727","ATF6B"
"8178749","FKBPL"
"8178754","PRRT1"
"8178762","AGPAT1"
"8178771","AGER"
"8178790","GPSM3"
"8178795","BTNL2"
"8178802","HLA-DRB3"
"8178811","HLA-DRB1"
"8178826","HLA-DQB2"
"8178833","HLA-DOB"
"8178841","TAP2"
"8178855","PSMB8"
"8178867","TAP2"
"8178882","PPP1R2P1"
"8178884","HLA-DMA"
"8178891","HLA-DPA1"
"8178897","COL11A2"
"8178903","RXRB"
"8178917","VPS52"
"8178939","WDR46"
"8178955","RGL2"
"8178977","TAPBP"
"8178988","ZBTB22"
"8178991","DAXX"
"8179003","OR2J3"
"8179005","OR2J3"
"8179007","OR10C1"
"8179009","OR2H2"
"8179011","MOG"
"8179019","HLA-F"
"8179028","HLA-V"
"8179034","HLA-F"
"8179041","HLA-F"
"8179049","HLA-F"
"8179055","POLR1H"
"8179060","TRIM40"
"8179070","TRIM15"
"8179080","HLA-F"
"8179088","TRIM39-RPP21"
"8179097","TRIM39-RPP21"
"8179103","HLA-F"
"8179112","ABCF1"
"8179139","MRPS18B"
"8179149","ATAT1"
"8179167","C6orf136"
"8179174","TUBB"
"8179184","DDR1"
"8179205","GTF2H4"
"8179221","MUCL3"
"8179224","MUC21"
"8179228","TCF19"
"8179235","HCG27"
"8179238","MICA"
"8179246","MCCD1"
"8179249","NFKBIL1"
"8179258","LTA"
"8179263","TNF"
"8179268","LST1"
"8179276","AIF1"
"8179291","APOM"
"8179298","CSNK2B"
"8179309","LY6G6D"
"8179313","MPIG6B"
"8179322","HSPA1A"
"8179324","HSPA1A"
"8179326","SNHG32"
"8179331","C2"
"8179351","CFB"
"8179364","SKIC2"
"8179391","WHR1"
"8179399","C4A"
"8179440","CYP21A2"
"8179451","PPT2"
"8179472","RNF5"
"8179481","HLA-DRA"
"8179489","HLA-DQA2"
"8179495","PSMB9"
"8179504","BRD2"
"8179519","HLA-DPB1"
"8179525","SLC39A7"
"8179534","HSD17B8"
"8179544","RPS18"
"8179555","B3GALT4"
"8179559","PFDN6"
"8179564","KIFC1"
"8179575","TRIM27"
"8179587","OR2W1"
"8179589","OR2B3"
"8179591","OR11A1"
"8179593","MAS1L"
"8179595","GABBR1"
"8179617","TRIM31"
"8179628","TRIM10"
"8179638","TRIM26"
"8179648","GNL1"
"8179664","PPP1R10"
"8179683","NRM"
"8179688","FLOT1"
"8179704","IER3"
"8179709","SFTA2"
"8179713","C6orf15"
"8179716","CDSN"
"8179719","POU5F1"
"8179727","PSORS1C3"
"8179731","HLA-F"
"8179750","DDX39B"
"8179762","ATP6V1G2"
"8179768","LTB"
"8179773","NCR3"
"8179782","BAG6"
"8179808","C6orf47"
"8179810","LY6G6E"
"8179814","LY6G6C"
"8179819","DDAH2"
"8179827","CLIC1"
"8179839","LSM2"
"8179848","HSPA1L"
"8179851","NEU1"
"8179861","NEU1"
"8179884","EHMT2"
"8179913","NELFE"
"8179926","DXO"
"8179935","TNXB"
"8179950","PRRT1"
"8179958","AGPAT1"
"8179967","AGER"
"8179987","GPSM3"
"8179996","BTNL2"
"8180003","HLA-DRB1"
"8180022","HLA-DQB2"
"8180029","HLA-DQB2"
"8180034","TAP2"
"8180049","PSMB8"
"8180061","TAP2"
"8180076","PPP1R2P1"
"8180078","HLA-DMB"
"8180086","HLA-DMA"
"8180093","HLA-DOA"
"8180100","HLA-DPA1"
"8180105","COL11A2"
"8180111","RXRB"
"8180123","VPS52"
"8180144","RGL2"
"8180166","TAPBP"
"8180179","DAXX"
"8180194","CDK11B"
"8180195","CFHR1"
"8180196","LILRA6"
"8180197","ALPP"
"8180198","PCDHA2"
"8180199","CDK11B"
"8180200","ZNF493"
"8180201","ERVV-1"
"8180202","PIGF"
"8180203","SSTR5-AS1"
"8180205","TPTE2"
"8180206","GUSBP4"
"8180208","NTM-AS1"
"8180212","TBCA"
"8180214","CC2D2B"
"8180215","HHCM"
"8180216","HLA-F-AS1"
"8180217","ZNF93"
"8180218","LOC401261"
"8180219","LINC01951"
"8180221","LINC01549"
"8180222","CFHR4"
"8180223","ADCY10P1"
"8180224","ZNF208"
"8180227","THUMPD3-AS1"
"8180231","OBP2A"
"8180233","LINC00652"
"8180234","CES1P1"
"8180235","LOC442132"
"8180236","ZNF718"
"8180237","METTL2B"
"8180238","TMEM151B"
"8180240","EOLA1-DT"
"8180241","LINC00452"
"8180243","COL25A1-DT"
"8180244","LOC646870"
"8180245","LINC02520"
"8180253","FUNDC2P3"
"8180254","KRTAP5-8"
"8180255","H4C15"
"8180256","SINHCAF"
"8180257","CEP170"
"8180258","PIGF"
"8180259","ANKRD36"
"8180260","BANF1"
"8180261","LILRA6"
"8180262","ZNF208"
"8180263","ZC3H11A"
"8180264","LYRM9"
"8180265","ZNF718"
"8180266","ST6GALNAC5"
"8180267","EPPK1"
"8180268","CYP51A1"
"8180269","TATDN1"
"8180270","PCDHA10"
"8180271","PCDHA11"
"8180272","PCDHA6"
"8180273","PCDHA12"
"8180274","PCDHA13"
"8180275","PCDHA1"
"8180276","PCDHA2"
"8180277","PCDHA3"
"8180278","PCDHA4"
"8180279","PCDHA5"
"8180280","PCDHA7"
"8180281","PCDHA8"
"8180282","PCDHGB4"
"8180283","RPL13"
"8180284","RPL13"
"8180285","ZNF257"
"8180286","RBM8A"
"8180287","RPL31"
"8180288","CDK11B"
"8180289","CDK11B"
"8180290","CDK11B"
"8180291","CDK11B"
"8180292","CDK11B"
"8180293","CDK11B"
"8180294","CDK11A"
"8180297","RPL4"
